PlayerId,PlayerName,Citizenship,Date_of_birth,Position,Foot,Height_in_cm,Highest_market_value_in_gbp
144456,Ishak Cakmak,Turkey,1992-11-20,Midfield,Right,177,900000
199337,Rifat Erdem,Turkey,1990-02-28,Defender,Right,0,90000
199328,Abdullah Coban,Turkey,1991-01-02,Defender,Left,0,180000
157177,Muhammet Yurukuslu,Turkey,1991-03-12,Defender,Left,175,270000
6912,Erdinc Yavuz,Turkey,1978-10-04,Defender,Right,187,2340000
311075,Omer Esenkaya,Turkey,1994-02-01,Defender,Right,188,180000
170649,Ahmet Sabri Fener,Turkey,1992-05-05,Goalkeeper,Right,186,158000
113134,Nicolas Sandberg,Sweden,1991-12-24,Attack,Right,180,360000
15386,Soren Berg,Denmark,1976-05-15,Attack,Right,184,765000
36786,Morten Bertolt,Denmark,1984-02-12,Midfield,Right,188,765000
23292,Lars Pleidrup,Denmark,1981-08-13,Defender,Left,177,315000
15047,Ronnie Bendtsen,Denmark,1984-05-23,Defender,Left,174,225000
276,Sladan Peric,Denmark,1982-04-15,Defender,,0,450000
123296,Mads Petersen,Denmark,1991-09-18,Goalkeeper,Right,202,90000
64615,Subrata Paul,India,1986-12-24,Goalkeeper,Both,182,225000
4075,Luke Moore,England,1986-02-13,Attack,,180,3380000
19953,Franco Cangele,Argentina,1984-07-16,Attack,Left,179,4950000
185823,Gokhan Korkmaz,Turkey,1991-01-22,Attack,Both,179,45000
197476,Alex Redolfi,Italy,1994-01-20,Defender,Right,188,270000
29412,Koksal Yedek,Turkey,1985-01-17,Attack,Both,180,1170000
3413,Rodrigo Tello,Chile,1979-10-14,Midfield,Left,170,7200000
281829,Matteo Cipriani,Italy,1996-11-04,Goalkeeper,Right,187,90000
251484,Umut Tekoglu,Turkey,1993-08-25,Midfield,,0,135000
27667,Vitolo,Spain,1983-09-09,Midfield,Right,168,3600000
7153,Mehmet Nas,Turkey,1979-11-20,Midfield,Right,169,2069999
301677,Yunus Gul,Turkey,1995-02-02,Midfield,,0,45000
202834,Luca Zanotti,Italy,1994-04-29,Goalkeeper,Right,187,180000
69816,Deniz Aslan,Turkey,1989-02-09,Defender,Right,178,315000
114466,Adem Alkasi,Turkey,1984-04-14,Defender,Right,182,720000
34171,Hakan Soyler,Turkey,1983-04-06,Midfield,Right,179,900000
306208,Mustafa Guner,Turkey,1991-10-15,Defender,Left,0,45000
175596,Atilla Yildirim,Turkey,1990-11-22,Attack,Right,182,405000
294197,Eren Can Ozcelik,Turkey,1993-10-08,Defender,,0,45000
301666,Oktay Aykurt,Turkey,1992-09-19,Defender,,190,135000
185922,Samet Onger,Turkey,1991-09-19,Defender,,190,135000
307494,Erol Alkan,Turkey,1994-02-16,Defender,Right,193,450000
35029,Ibrahim Kas,Turkey,1986-09-20,Defender,Right,183,1800000
83692,Ali Gokdemir,Azerbaijan,1991-09-17,Defender,Both,188,180000
15454,Fabio Bilica,Brazil,1979-01-04,Defender,Right,188,4050000
199196,Gabriele Angiolini,Italy,1994-07-01,Midfield,,0,45000
28023,Luca Mazzoni,Italy,1984-03-29,Goalkeeper,Right,191,540000
301813,Mirsat Budak,Turkey,1989-04-09,Goalkeeper,,0,45000
27539,Vanja Ivesa,Croatia,1977-07-21,Goalkeeper,Left,204,1260000
287417,Muhammed Ali Dogan,Turkey,1995-08-10,Midfield,Both,176,360000
77005,Alper Kalemci,Turkey,1991-07-22,Midfield,Both,175,360000
73934,Ettore Mendicino,Italy,1990-02-11,Attack,Right,184,630000
162957,Antonio Rozzi,Italy,1994-05-28,Attack,Right,180,900000
287762,Gonzalo Martinez,Argentina,1996-04-02,Attack,Left,173,68000
122637,Ameth Fall,Senegal,1991-04-04,Attack,Right,185,270000
67566,Volkan Yilmaz,Turkey,1987-09-01,Attack,Left,171,360000
61863,Edgar Cani,Albania,1989-07-22,Attack,Right,192,900000
199758,Simone Caruso,Italy,1994-09-09,Attack,,171,68000
114493,Ilyas Cakmak,Turkey,1988-07-14,Attack,,179,225000
192035,Uche Kalu,Nigeria,1986-05-16,Attack,Right,188,675000
155036,Simone Corazza,Italy,1991-03-22,Attack,Right,178,450000
240955,Mattia Lombardo,Italy,1995-02-14,Midfield,Right,183,135000
58761,Mehmet Ozturk,Turkey,1989-03-26,Attack,Right,180,180000
216172,Axel Gulin,Italy,1995-07-19,Attack,Left,169,90000
45644,Juan Antonio,Argentina,1988-01-05,Attack,Right,186,2250000
167889,Alessandro Martinelli,Switzerland,1993-05-30,Midfield,Left,175,720000
47005,Agim Ibraimi,North Macedonia,1988-08-29,Attack,Left,177,1580000
167876,Moreno Beretta,Italy,1993-05-28,Attack,Left,184,135000
157979,Jones Carioca,Brazil,1988-10-14,Attack,Right,177,450000
22741,Morten Gamst Pedersen,Norway,1981-09-08,Midfield,Left,183,8100000
229807,Fuat Golbasi,Turkey,1991-10-08,Attack,Right,0,135000
249061,Giovanni Fenati,Italy,1995-09-16,Midfield,Right,175,90000
296960,Mehmet Colak,Turkey,1995-10-22,Attack,Right,0,68000
162946,Gregorio Luperini,Italy,1994-02-10,Midfield,Right,186,270000
35278,Serdar Ozbayraktar,Turkey,1981-11-22,Attack,Right,180,1080000
72491,Riccardo Bocalon,Italy,1989-03-03,Attack,Right,186,630000
40059,Marek Sapara,Slovakia,1982-07-31,Attack,Right,178,4050000
90935,Kerem Eryilmaz,Turkey,1990-04-29,Midfield,Left,176,135000
7023,Bekir Ozan Has,Turkey,1985-02-18,Midfield,Right,175,1800000
253331,Ibrahim Halil Yasar,Turkey,1994-01-21,Midfield,Right,180,90000
293513,Zeki Sinanoglu,Turkey,1993-09-16,Midfield,Right,178,90000
257249,Huseyin Teker,Turkey,1993-07-28,Midfield,Right,0,90000
58830,Birol Hikmet,Turkey,1982-03-24,Midfield,Right,178,1080000
29678,Ugur Kavuk,Turkey,1979-09-11,Defender,Right,178,1350000
3059,Ekrem Dag,Austria,1980-12-05,Defender,Both,176,3600000
323241,Halil Polat,Turkey,1995-08-01,Defender,Left,0,45000
162939,Matteo Colombi,Italy,1994-06-13,Attack,Left,190,180000
58661,Koray Ozturk,Turkey,1987-05-08,Defender,Left,179,225000
114508,Kemal Tokak,Turkey,1989-04-25,Defender,Right,184,2250000
7397,Ozden Ongun,Turkey,1978-09-10,Goalkeeper,Right,187,1130000
69005,Ivan Kecojevic,Montenegro,1988-04-10,Defender,Both,191,1350000
110693,Sercan Hacioglu,Turkey,1992-01-22,Goalkeeper,Right,187,45000
7311,Serdar Kulbilge,Turkey,1980-07-07,Goalkeeper,Right,186,1800000
189236,Andy Polo,Peru,1994-09-29,Attack,Right,173,1800000
323163,Ibrahim Halil Esen,Turkey,1995-10-30,Defender,Left,0,45000
163673,Diego Mella,Italy,1993-02-01,Attack,Left,184,113000
169850,Ustun Bilgi,Turkey,1988-05-30,Attack,Right,182,293000
159029,Huseyin Kala,Turkey,1987-05-05,Attack,Right,184,630000
131918,Ziri Hammar,Algeria,1992-07-25,Attack,Right,179,450000
22202,Diego Milito,Argentina,1979-06-12,Attack,Right,183,25200000
115793,Volkan Okumak,Turkey,1989-08-10,Attack,Right,177,360000
291669,Emre Donmez,Turkey,1992-05-25,Attack,Right,167,45000
128352,Hansell Arauz,Costa Rica,1989-08-09,Midfield,Right,180,315000
33809,Serkan Atak,Turkey,1984-01-03,Midfield,Right,175,1800000
46340,Semir Stilic,Bosnia-Herzegovina,1987-10-08,Attack,Left,183,2700000
33794,Erhan Guven,Turkey,1982-05-15,Defender,Right,183,1800000
9800,Artem Milevskyi,Ukraine,1985-01-12,Attack,Right,189,9900000
39564,Randall Azofeifa,Costa Rica,1984-12-30,Midfield,Right,182,2700000
8680,Ekrem Eksioglu,Turkey,1978-01-16,Defender,Left,184,1350000
8740,Josef Cinar,Germany,,Defender,Right,194,225000
34169,Atilla Koca,Turkey,1980-07-16,Goalkeeper,Right,186,585000
36877,Bojan Jorgacevic,Serbia,1982-02-12,Goalkeeper,Right,187,2250000
266950,Andrea Mira,Italy,1995-01-17,Midfield,Left,182,45000
76895,Simone Pasa,Italy,1994-01-21,Midfield,Left,184,900000
124651,Ferhat Capa,Turkey,1991-03-31,Midfield,,179,45000
159720,Andelko Savic,Switzerland,1993-03-11,Attack,Right,188,405000
42733,Fazli Kocabas,Belgium,1990-01-01,Defender,Left,185,450000
139436,Rodrigo Alborno,Paraguay,1993-08-12,Defender,Left,180,720000
290417,Nicolo Di Stefano,Italy,1995-05-04,Defender,,187,23000
200195,Lorenzo Paramatti,Italy,1995-01-02,Defender,Both,185,158000
287633,Andrea Corsini,Italy,1996-02-24,Attack,,0,113000
126114,Lukas Spendlhofer,Austria,1993-06-02,Defender,Right,187,1350000
290416,Stefano Dalla Riva,Italy,1995-04-01,Defender,Left,0,45000
5938,Walter Samuel,Argentina,1978-03-23,Defender,Left,183,22500000
4314,Cristian Chivu,Romania,1980-10-26,Defender,Left,184,21600000
176182,Luca Maniero,Italy,1995-06-12,Goalkeeper,Right,187,540000
213068,Baris Aysu,Turkey,1992-05-10,Defender,,0,90000
43084,Gaetano Berardi,Switzerland,1988-08-21,Defender,Right,179,1260000
290876,Simone Solinas,Italy,1996-03-03,Attack,Left,0,68000
213179,Alessandro Masia,Italy,1995-09-28,Attack,Left,175,90000
197272,Andrea Demontis,Italy,1995-01-10,Midfield,Right,175,180000
39829,Alessandro Bastrini,Italy,1987-04-03,Defender,Left,186,540000
167896,Gianluca Sampietro,Italy,1993-03-15,Midfield,Right,175,315000
199583,Giovanni Zaro,Italy,1994-05-12,Defender,Right,193,315000
1161,Javier Zanetti,Argentina,1973-08-10,Defender,Right,178,9900000
52999,Renan,Brazil,1986-06-19,Midfield,Left,186,2700000
86640,Vedran Celjak,Croatia,1991-08-13,Defender,Right,188,270000
213028,Ceyhun Yazar,Turkey,1992-05-16,Defender,Right,0,180000
167877,Edoardo Blondett,Italy,1992-01-07,Defender,Right,185,203000
228949,Tufan Kelleci,Turkey,1993-10-24,Defender,Right,175,135000
85896,Insa Sylla,Senegal,1993-09-25,Midfield,Right,182,180000
248301,Simone Dejori,Italy,1995-05-14,Defender,Left,186,68000
43333,Zsolt Laczko,Hungary,1986-12-18,Defender,Left,183,540000
254701,Muhammet Kalkan,Turkey,1994-08-18,Attack,,0,135000
162955,Luca Piana,Italy,1994-04-06,Defender,Right,185,225000
49292,Martin Mutumba,Uganda,1985-06-15,Midfield,Right,176,900000
56372,Hursut Meric,Turkey,1983-07-31,Midfield,Left,173,2520000
165717,Sahinali Terzi,Turkey,1990-10-03,Midfield,Right,179,450000
140026,David Depetris,Slovakia,1988-11-11,Attack,Right,185,630000
208584,Nevzat Bilen,Turkey,1993-07-19,Attack,Left,182,180000
85686,Cumhur Yilmazturk,Turkey,1990-01-05,Midfield,Right,175,180000
83469,Cenk Guvenc,Turkey,1991-12-29,Defender,Right,190,540000
238214,Yunus Emre Kirdal,Turkey,1993-10-23,Goalkeeper,Right,186,68000
59151,Mesut Yilmaz,Turkey,1989-02-23,Defender,Right,182,270000
301571,Yuksel Kazdal,Turkey,1994-08-02,Midfield,Right,179,45000
125710,Emiliano Tortolano,Italy,1990-05-22,Attack,Right,170,225000
183845,Maks Barisic,Slovenia,1995-03-06,Attack,Right,187,450000
3132,Florin Cernat,Romania,1980-03-10,Attack,Left,168,2520000
183029,Fabio Aveni,Italy,1994-09-05,Attack,Right,178,248000
29819,Mariusz Pawelek,Poland,1981-03-17,Goalkeeper,Right,185,1530000
5667,Sebastien Puygrenier,France,1982-01-28,Defender,Right,187,6750000
199761,Agostino Gallo,Italy,1995-03-05,Midfield,Right,185,135000
105625,Fabio Sciacca,Italy,1989-05-16,Midfield,Right,184,540000
37731,Federico Moretti,Italy,1988-10-28,Midfield,Right,187,810000
124909,Davide Gavazzi,Italy,1986-05-07,Midfield,Both,185,1170000
5890,Sergio Almiron,Argentina,1980-11-07,Midfield,Right,180,9900000
240303,Ousmane Diop,Senegal,1994-06-03,Midfield,Right,175,90000
239667,Michele De Matteis,Italy,1995-01-21,Defender,Right,181,68000
138110,Gino Peruzzi,Argentina,1992-06-09,Defender,Right,176,5400000
8490,Hakan Hacibektasoglu,Turkey,1984-04-23,Midfield,Both,181,360000
55993,Pablo Alvarez,Argentina,1984-04-17,Defender,Right,177,2480000
19946,Pablo Barrientos,Argentina,1985-01-17,Attack,Left,176,6300000
220785,Ludovico Palumbo,Italy,1995-07-22,Defender,Right,0,68000
199757,Simone Brugaletta,Italy,1994-01-19,Defender,Right,178,90000
89027,Fabian Rinaudo,Argentina,1987-05-08,Midfield,Right,175,6750000
170712,Nabila Samba,Senegal,1992-09-15,Defender,Right,0,90000
194908,Erick Cabalceta,Costa Rica,1993-01-09,Defender,Right,184,180000
308778,Dragan Lovric,Croatia,1996-01-03,Defender,Right,191,180000
38584,Ciro Capuano,Italy,1981-07-10,Defender,Left,186,1530000
230826,Gennaro Acampora,Italy,1994-03-29,Midfield,Left,174,810000
168188,Mario Bria,Italy,1993-04-30,Defender,,183,68000
239673,Giuseppe Ficara,Italy,1995-08-24,Goalkeeper,Right,186,45000
5768,Ruben Olivera,Uruguay,1983-05-04,Midfield,Right,184,7200000
5818,Massimo Ambrosini,Italy,1977-05-29,Midfield,Right,182,9900000
67084,Fabian Monzon,Argentina,1987-04-13,Defender,Left,178,5400000
256323,Isaia Bertolacci,Italy,1996-05-17,Goalkeeper,,0,68000
199763,Sergio Garufi,Italy,1995-09-16,Midfield,Left,178,135000
168951,Filip Jankovic,Serbia,1995-01-17,Midfield,Right,0,450000
22131,Jaime Valdes,Chile,1981-01-11,Midfield,Right,175,5850000
251282,Dembel Sall,Senegal,1994-06-16,Defender,Right,183,135000
210631,Davide Zagnoni,Italy,1995-02-19,Defender,Right,184,113000
234887,Lazar Petkovic,Serbia,1995-04-17,Goalkeeper,Right,197,135000
213590,Federico Freire,Argentina,1990-11-06,Midfield,Left,181,675000
28027,Nicola Pavarini,Italy,1974-02-24,Goalkeeper,Right,190,540000
197307,Saverio Madrigali,Italy,1995-01-28,Defender,Right,190,248000
5925,Nicola Legrottaglie,Italy,1976-10-20,Defender,Right,189,8100000
168211,Seyi Adeleke,Nigeria,1991-11-17,Midfield,Left,180,90000
127220,Giuseppe Capua,Italy,1992-01-11,Midfield,Right,174,135000
109550,Riccardo Perpetuini,Italy,1990-08-04,Midfield,Right,177,270000
248861,Daniele De Angelis,Italy,1995-03-29,Goalkeeper,,0,45000
167378,Aurimas Vilkaitis,Lithuania,1993-02-11,Defender,Right,193,113000
74354,Emiliano Alfaro,Uruguay,1988-04-28,Attack,Right,173,2700000
241479,Gianluca Pollace,Italy,1995-12-25,Defender,Right,182,180000
199749,Riccardo Serpieri,Italy,1994-02-15,Defender,Right,183,270000
127224,Luca Crescenzi,Italy,1992-04-02,Defender,Right,188,270000
186664,Alexis Rolin,Uruguay,1989-02-07,Defender,Left,186,3150000
52918,Andre Dias,Brazil,1979-05-15,Defender,Right,184,4050000
199747,Andrea Sbraga,Italy,1992-01-14,Defender,Right,189,248000
9091,Gustavo Munua,Uruguay,1978-01-27,Goalkeeper,Right,188,4500000
7103,Marcos De Paula,Brazil,1983-12-19,Attack,Right,186,720000
213247,Bayram Akdere,Turkey,1992-10-25,Attack,,0,45000
202245,Emre Torun,Turkey,1993-06-02,Attack,Left,188,360000
6053,Diomansy Kamara,Senegal,1980-11-08,Attack,Both,184,8100000
216214,Sinan Kurumus,Turkey,1994-08-02,Attack,Left,187,540000
235948,Mertcan Aktas,Turkey,1994-10-15,Attack,Right,177,225000
282558,Metincan Cici,Turkey,1995-02-18,Attack,Left,178,158000
144807,Milos Antic,Serbia,1989-07-03,Attack,Right,187,113000
101425,Amadou Samb,Senegal,1988-04-22,Attack,Right,187,248000
127643,Kris Jogan,Slovenia,1991-09-14,Attack,,0,270000
38646,Nicola Ferrari,Italy,1983-07-15,Attack,Right,183,630000
73932,Alessio Luciani,Italy,1990-01-16,Defender,Right,176,270000
108541,Filippo Scardina,Italy,1992-02-26,Attack,Right,183,158000
176023,Alexis Ferrante,Italy,1995-06-27,Attack,Left,182,360000
15342,Rodrigo Taddei,Brazil,1980-03-06,Attack,Right,179,12600000
238950,Francesco Di Mariano,Italy,1996-04-20,Attack,Right,177,1080000
296913,Mustafa Coskun,Turkey,1997-01-01,Attack,Right,187,135000
77655,Davit Devdariani,Georgia,1987-10-28,Attack,Right,188,540000
131678,Edafe Egbedi,Nigeria,1993-08-05,Midfield,Right,166,90000
5892,Martin Jorgensen,Denmark,1975-10-06,Midfield,Both,179,6300000
49681,Aykut Ozturk,Turkey,1987-11-07,Attack,Right,182,338000
14971,Hjalte Bo Norregaard,Denmark,1981-04-08,Midfield,Right,182,1580000
55389,Pedro Oldoni,Brazil,1985-11-26,Attack,Right,191,1350000
41426,Abdulkadir Ozgen,Turkey,1986-09-08,Attack,Both,186,900000
301758,Niyazi Salman,Turkey,1994-02-23,Attack,Right,0,158000
51225,Hernan Rengifo,Peru,1983-04-18,Attack,Right,183,1440000
24282,Soren Larsen,Denmark,1981-09-06,Attack,,0,4500000
38341,Timur Ozgoz,Germany,1987-05-29,Attack,Both,181,495000
28992,Eren Aydin,Turkey,1982-01-16,Defender,Left,182,900000
287943,Ibrahim Surgulu,Turkey,1993-04-04,Defender,Right,187,225000
241135,Gianluca Rizzitelli,Italy,1994-02-17,Attack,Right,183,68000
28775,Stanislav Sestak,Slovakia,1982-12-16,Attack,Right,179,4500000
324178,Muhammed Burak Yildiz,Turkey,1996-01-02,Goalkeeper,,0,45000
44972,Mahmut Bezgin,Turkey,1986-03-01,Goalkeeper,Right,187,540000
252780,Ferhat Macit,Turkey,1993-04-28,Attack,,0,45000
30699,Arthur Sorin,France,1985-11-01,Defender,Right,183,450000
21086,Jakub Navratil,Czech Republic,1984-02-01,Defender,Right,193,1980000
244802,Giorgio Costanzo,Italy,1996-06-14,Goalkeeper,Right,181,45000
165894,Giammario Piscitella,Italy,1993-03-24,Attack,Right,175,1350000
239568,Simone Battaglia,Italy,1995-03-18,Midfield,Left,170,158000
30593,Michael Bradley,United States,1987-07-31,Midfield,Right,189,5850000
67797,Milan Borjan,Canada,1987-10-23,Goalkeeper,Right,196,3150000
198087,Matteo Ricci,Italy,1994-05-27,Midfield,Both,176,3150000
127197,Wesley Yamnaine,France,1993-07-07,Defender,Left,174,68000
214579,Vlad Marin,Romania,1995-05-15,Defender,Left,180,90000
165885,Paolo Frascatore,Italy,1992-01-04,Defender,Left,187,270000
12142,Michel Bastos,Brazil,1983-08-02,Midfield,Left,179,14400000
165896,Francesco Proietti Gaffi,Italy,1994-05-21,Goalkeeper,Right,187,90000
206844,Tomas Svedkauskas,Lithuania,1994-06-22,Goalkeeper,Right,185,540000
181417,Ehiosun Ekigho,Nigeria,1990-06-25,Attack,Right,180,900000
278940,Murat Can Bolukbasi,Turkey,1993-08-20,Attack,Both,184,90000
198223,Erkut Baskaya,Turkey,1993-06-14,Attack,Left,178,68000
273951,Haydar Deniz,Turkey,1995-02-01,Midfield,Right,0,90000
236940,Mihai Balasa,Romania,1995-01-14,Defender,Right,186,1350000
210667,Umit Eminoglu,Turkey,1994-09-14,Midfield,Left,181,45000
4316,Petri Pasanen,Finland,1980-09-24,Defender,Right,187,4500000
184444,Yusuf Gultekin,Turkey,1993-03-12,Midfield,Left,180,360000
57561,Sahin Aygunes,Turkey,1990-10-01,Attack,Right,180,900000
138413,Mert Goktepe,Turkey,1991-04-17,Goalkeeper,Right,190,135000
174792,Orri Sigurdur Omarsson,Iceland,1995-02-18,Defender,Right,187,203000
63965,Michael Rabusic,Czech Republic,1989-09-17,Attack,Right,185,900000
143090,Dino Martinovic,Slovenia,1990-07-20,Attack,Right,180,225000
56603,Alessandro Carrozza,Italy,1982-02-01,Attack,Right,178,765000
35719,Andrea Cocco,Italy,1986-04-08,Attack,Right,182,900000
199263,David Speziale,Italy,1994-06-22,Attack,Right,180,135000
166608,Pasquale De Vita,Italy,1994-03-03,Attack,Right,176,68000
198080,Simone Ceccarelli,Italy,1994-01-28,Midfield,Left,0,90000
145882,Efsan Gecgin,Turkey,1992-01-26,Defender,Left,183,135000
126597,Paolo Grossi,Italy,1985-05-29,Midfield,Left,180,900000
179750,Fatih Kiran,Turkey,1993-03-26,Attack,Both,177,270000
120691,Mattia Spezzani,Italy,1992-05-19,Midfield,Right,179,180000
6427,Marco Donadel,Italy,1983-04-21,Midfield,Right,179,8100000
195622,Oscar Arzamendia,Paraguay,1994-05-26,Midfield,Right,174,90000
240803,Filippo De Col,Italy,1993-10-28,Defender,Right,183,810000
22823,Gennaro Esposito,Italy,1985-03-18,Midfield,Right,180,270000
77720,Ivan Pillud,Argentina,1986-04-24,Defender,Right,178,1800000
34412,Milan Smiljanic,Serbia,1986-11-19,Midfield,Right,183,3600000
240799,Daniele Borra,Italy,1995-07-28,Goalkeeper,Left,192,225000
55382,Cristian,Brazil,1983-06-25,Midfield,Right,183,7650000
20052,Julio Sergio,Brazil,1978-11-08,Goalkeeper,Right,187,4050000
3270,Joseph Yobo,Nigeria,1980-09-06,Defender,Right,188,10350000
185787,Mehmet Cicek,Turkey,1992-10-15,Defender,Right,193,540000
61003,Burak Kaplan,Turkey,1990-02-01,Attack,,0,675000
136304,Hasan Turk,Turkey,1993-03-20,Midfield,Left,182,450000
303595,Ufuk Er,Turkey,1995-01-03,Defender,Right,0,90000
1321,Jermaine Jones,United States,1981-11-03,Midfield,Both,184,7200000
180437,Kadir Ari,Turkey,1994-11-27,Attack,Right,178,405000
303597,Burak Mazak,Turkey,1994-01-01,Goalkeeper,,192,23000
316293,Furkan Kesikbas,Turkey,1995-11-11,Attack,,0,45000
270566,Mustafa Acun,Turkey,1995-01-11,Attack,Right,182,45000
244706,Koray Yildiz,Turkey,1995-02-16,Defender,Left,175,45000
176439,Okan Deniz,Turkey,1994-05-20,Attack,Right,174,720000
6934,Tuncay Sanli,Turkey,1982-01-16,Attack,Both,182,10350000
159045,Emre Pehlivan,Turkey,1993-01-19,Attack,Left,178,90000
55489,Renato Caja,Brazil,1984-09-15,Attack,Left,173,2029999
53570,Abdulaziz Solmaz,Turkey,1988-08-07,Attack,Right,177,450000
169874,Bekir Sevgi,Turkey,1988-08-25,Goalkeeper,Right,186,180000
139019,Mikail Albayrak,Turkey,1992-04-06,Attack,Left,170,225000
3573,Julien Escude,France,1979-08-17,Defender,Left,184,6300000
131209,Ezequiel Cirigliano,Argentina,1992-01-24,Midfield,Right,174,2520000
242735,Onur Cakmakci,Turkey,1992-03-02,Midfield,,0,68000
107184,Okan Aydin,Turkey,1994-05-08,Attack,Right,172,450000
315412,Batuhan Otyildiz,Turkey,1991-03-07,Defender,,0,90000
196787,Deniz Topcu,Turkey,1995-05-14,Defender,Both,178,45000
272359,Volkan Can,Turkey,1991-06-19,Defender,Left,0,23000
208692,Stefano Bertasi,Italy,1993-11-17,Defender,,0,45000
109,Dede,Brazil,1978-04-18,Defender,,0,8550000
288832,Gokhan Koseoglu,Turkey,1993-03-12,Defender,Left,0,135000
257794,Serdar Yazici,Turkey,1994-04-25,Defender,Right,185,135000
85302,Mahmut Boz,Turkey,1991-04-16,Defender,Right,181,900000
189690,Harallamb Qaqi,Albania,1993-09-17,Defender,Right,188,270000
63448,Efe Yildirim,Sweden,1992-02-05,Defender,Right,182,90000
38642,Alessandro Sgrigna,Italy,1980-04-24,Attack,Right,179,1620000
66788,Kafoumba Coulibaly,Cote d'Ivoire,1985-10-26,Midfield,Right,179,2480000
293652,Firat Bilem,Turkey,1996-05-01,Defender,Left,0,90000
290212,Gokhan Surucu,Turkey,1994-03-02,Attack,Left,176,45000
34986,Volkan Yaman,Turkey,1982-08-27,Defender,,0,2340000
282575,Murat Hocaoglu,Turkey,1995-06-11,Goalkeeper,Right,188,225000
246133,Abdurrahman Kuyucu,Turkey,1991-10-31,Attack,Right,181,90000
